,label,en_text,id_text
1512,positive,"com , and we are constantly planning new ways to serve our customers online on a more comprehensive basis , '' says Matti Leminen , President of Anttila Oy .","com, dan kami terus merencanakan cara baru untuk melayani pelanggan kami secara online secara lebih komprehensif,'' kata Matti Leminen, Presiden Anttila Oy."
1524,positive,"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday .","Pengecer Finlandia Stockmann telah mendapat persetujuan dari dewan saingan Swedia Lindex untuk penawaran tender publik dengan tujuan memperluas kehadiran perusahaan di Rusia dan negara-negara CEE lainnya, Stockmann mengatakan Senin."
1525,negative,"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .","Pengembang perangkat lunak dan perangkat keras Finlandia Elektrobit Oyj HEL ​​: EBG1V , atau EB , hari ini mengatakan akan memberhentikan sementara hingga 200 orang untuk maksimum 90 hari di Finlandia , yang bertujuan untuk mencapai penghematan biaya sebesar EUR 1,7 juta USD 2 juta di paruh kedua tahun 2010 ."
1531,positive,"Handelsbanken ranked before Local Cooperative Banks and Aktia in customer loyalty this time too , however .",Handelsbanken menduduki peringkat sebelum Bank Koperasi Lokal dan Aktia dalam loyalitas pelanggan kali ini juga .
1540,positive,"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said .","Dalam beberapa bulan terakhir, Capman telah mengambil langkah signifikan untuk menyederhanakan operasinya, kata CEO Lennart Simonsen."
1546,positive,"It also has strong assets in electronic media , employing 18,500 an increase of 9 percent on last year .","Ini juga memiliki aset yang kuat di media elektronik, mempekerjakan 18.500, meningkat 9 persen pada tahun lalu."
1554,positive,"Kaido Kaare , general director for Atria Eesti , says the company 's investments in the upgrade of the pig farms surpass EEK 150mn EUR 9.59 mn USD 14.19 mn in the past years .","Kaido Kaare , direktur umum Atria Eesti , mengatakan investasi perusahaan dalam peningkatan peternakan babi melampaui EEK 150 juta EUR 9,59 juta USD 14,19 juta dalam beberapa tahun terakhir ."
1567,positive,"Nokia will continue to invest in future development of Qt for the benefit of all users , both Commercial and LGPL .","Nokia akan terus berinvestasi dalam pengembangan Qt di masa depan untuk kepentingan semua pengguna, baik Komersial maupun LGPL."
1570,negative,"On the other hand , Finnish sawmills ' production has decreased even more .","Di sisi lain, produksi sawmill Finlandia justru semakin menurun."
1571,positive,"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space .","Salah satu elevator yang dipasang adalah elevator dek ganda, yang memungkinkan penggunaan ruang inti gedung secara lebih efisien."
1588,positive,"Renzo Piano 's building design will be a wonderful addition to London 's skyline , '' says Noud Veeger , EVP and Area Director for Central and North Europe at KONE .","Desain bangunan Renzo Piano akan menjadi tambahan yang bagus untuk cakrawala London , '' kata Noud Veeger , EVP dan Direktur Area untuk Eropa Tengah dan Utara di KONE ."
1602,positive,Tekla will implement the renewal in software versions which will be introduced in spring 2011 .,Tekla akan menerapkan pembaruan dalam versi perangkat lunak yang akan diperkenalkan pada musim semi 2011 .
1604,positive,The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .,Tujuannya adalah untuk mengubah pabrik menjadi produsen fleksibel produk baru dan menuntut teknologi.
1608,positive,The annual Thesis contest is aimed to enhance the thesis quality and to strengthen the thesis culture in polytechnics .,Lomba Skripsi tahunan ini bertujuan untuk meningkatkan kualitas tesis dan memperkuat budaya tesis di politeknik.
1618,positive,The company 's advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .,Keuntungan perusahaan dalam penetapan harga dapat dilihat pada harga yang jauh lebih rendah yang ditawarkan oleh stasiun-stasiun tak berawak yang baru.
1628,positive,The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,Kesepakatan itu memperkuat posisi Ramirent terutama di sektor industri dan proyek investasi besar.
1638,positive,"The most loyal customers were found in the Bank of +_land , with an index of 8.0 .","Pelanggan yang paling setia ditemukan di Bank of +_land , dengan indeks 8.0 ."
1648,positive,The pipeline is strong .,Pipanya kuat.
1654,positive,"The service is intended to allow the people of thirteen Mediterranean countries to reach the Baltic more rapidly , with a single carrier .","Layanan ini dimaksudkan untuk memungkinkan orang-orang dari tiga belas negara Mediterania mencapai Baltik lebih cepat, dengan satu kapal induk."
1658,positive,"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .",Persyaratan pembiayaan tersebut telah disetujui oleh Rapat Umum Pemegang Saham Tahunan Perseroan yang diadakan pada tanggal 30 Juni 2010 .
1666,positive,"There are companies , which are ready to invest their own funds in this deal such as Rostelecom RTS : RTKM .",Ada perusahaan yang siap menginvestasikan dana mereka sendiri dalam kesepakatan ini seperti Rostelecom RTS:RTKM.
1670,positive,This is the first time Finnair has been awarded an agreement with the UK government .,Ini adalah pertama kalinya Finnair mendapatkan kesepakatan dengan pemerintah Inggris.
1685,positive,UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .,UPM-Kymmene telah menghasilkan Arus Kas Bebas positif selama empat kuartal berturut-turut.
1686,positive,UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .,UPM-Kymmene telah menghasilkan tujuh belas kuartal berturut-turut Arus Kas positif dari Operasi .
1687,positive,UPM-Kymmene has generated thirty-one consecutive quarters of positive EBITDA .,UPM-Kymmene telah menghasilkan EBITDA positif selama tiga puluh satu kuartal berturut-turut.
1690,positive,"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .","VDW yang dikombinasikan dengan perangkat LXE meningkatkan produktivitas, memungkinkan pekerja menggunakan satu perangkat untuk melakukan fungsi suara, pemindaian, dan keyboard."
1691,positive,"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",Kami dapat memilih opsi nilai keseluruhan yang paling efisien dan terbaik bagi pelanggan kami yang sudah pada tahap penawaran.
1698,positive,"When open next year , it will be the largest facility in the world to produce diesel fuel from renewable feedstock such as palm oil and animal fat .","Ketika dibuka tahun depan, fasilitas tersebut akan menjadi fasilitas terbesar di dunia untuk memproduksi bahan bakar diesel dari bahan baku terbarukan seperti minyak sawit dan lemak hewani."
1700,positive,Viking Line head Jan Kaarstroem told TT that his company 's ferries were well equipped to handle ice and that all the passengers were safe .,Kepala Viking Line Jan Kaarstroem mengatakan kepada TT bahwa feri perusahaannya dilengkapi dengan baik untuk menangani es dan semua penumpang selamat.
1703,positive,Finnish plumbing and heating systems supplier Uponor Corporation ( OMX Helsinki : UNR1V ) said on Tuesday ( 12 August ) that its board of directors has authorised the management to proceed with a company-wide cost reduction program .,Pemasok sistem pipa dan pemanas Finlandia Uponor Corporation (OMX Helsinki: UNR1V) mengatakan pada hari Selasa (12 Agustus) bahwa dewan direksi telah memberi wewenang kepada manajemen untuk melanjutkan program pengurangan biaya di seluruh perusahaan.
1705,negative,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .","Penjualan bersih Finnish Sanoma Learning & Literature , dari grup media Finlandia Sanoma , turun sebesar 3,6 % pada Januari-Juni 2009 dengan total EUR 162,8 juta , turun dari EUR 168,8 juta pada periode yang sama tahun 2008 ."
1706,negative,"Employing 112 in Finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur .","Mempekerjakan 112 di Finlandia dan 280 di luar negeri, unit ini mencatat penjualan kuartal pertama 2007 sebesar 8,6 juta euro, dengan kerugian operasional 1,6 juta euro."
1707,negative,"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .","JP Morgan mengharapkan Scala akan menurunkan perkiraan pertumbuhan Nobel Biocare untuk tahun 2007 dari panduan saat ini sebesar 23-25 ​​persen, serta target margin operasi dari 34-35 persen saat ini."
1708,negative,"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .","Selanjutnya, penjualan mobil penumpang baru dan kendaraan komersial ringan di negara tersebut turun 5,4% tahun-ke-tahun bulan lalu."
1709,negative,"IT services firm TietoEnator was bucking the general trend , holding flat at 22.70 eur , after slipping back from earlier gains .","Perusahaan layanan TI TietoEnator melawan tren umum, bertahan datar di 22,70 euro, setelah tergelincir kembali dari kenaikan sebelumnya."
1710,negative,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .","Profitabilitas ( EBIT % ) adalah 13,6 % , dibandingkan dengan 14,3 % pada Q2 2009 ."
1711,negative,"Several large stocks tacked lower , however .","Namun, beberapa saham besar tertempel lebih rendah."
1712,positive,"The company booked April-June new orders worth 949 mln eur , compared with 786 mln eur in the same period a year ago .","Perusahaan membukukan pesanan baru April-Juni senilai 949 juta euro, dibandingkan dengan 786 juta euro pada periode yang sama tahun lalu."
1713,negative,Sales of mid-strength beer decreased by 40 % .,Penjualan bir dengan kekuatan sedang turun sebesar 40% .
1714,negative,"TeliaSonera 's underlying results however included 457 mln skr in positive one-offs , hence the adjusted underlying EBITDA actually amounts to 7.309 bln skr , clearly below expectations , analysts said .","Namun hasil yang mendasari TeliaSonera termasuk 457 juta skr dalam satu kali positif, maka EBITDA dasar yang disesuaikan sebenarnya berjumlah 7,309 miliar skr, jelas di bawah ekspektasi, kata para analis."
1715,positive,Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .,Aspocomp telah melunasi kewajiban berbunganya kepada Standard Chartered Bank dan akan menggunakan sisa pembayarannya untuk melunasi sebagian kewajiban berbunga di Finlandia dan untuk meningkatkan likuiditasnya.
